MLSNUM,LISTPRICE,ZIP,BEDS,BATHS,SQFT
72129867,219900.0,01420,2,1.5,1581
72129883,155000.0,02780,2,2.0,1039
72129945,499900.0,02050,2,2.0,1634
72129950,160000.0,02149,2,1.0,1140
72129951,399000.0,02145,3,1.0,880
72129981,370000.0,02045,1,1.0,798
72129988,182000.0,03038,2,1.5,1505
72130004,204900.0,01851,2,1.5,1144
72130090,419900.0,02021,2,2.0,2642
72130126,809900.0,01760,3,2.5,2465
72130138,279000.0,02631,2,2.5,1375
72130140,1149900.0,02066,3,3.5,2714
72130149,153000.0,01453,2,1.0,1126
72130199,207500.0,02038,2,1.5,1123
72130223,179900.0,01002,2,1.5,960
72130260,219500.0,01826,2,1.5,1152
72130283,239900.0,01569,3,1.5,1170
72130285,199900.0,02368,2,1.0,950
72130288,225000.0,02767,2,1.5,1024
72130306,324900.0,02072,2,2.5,2300
72130354,168500.0,01060,2,1.0,800
72130371,165000.0,02780,2,1.5,1190
72130375,349900.0,01906,2,1.5,1770
72130396,387700.0,01749,2,2.0,3000
72130398,249900.0,02176,2,1.0,789
72130432,449900.0,02171,2,2.0,1116
72130439,375000.0,01907,2,2.0,1289
72130441,1650000.0,02109,2,2.0,1145
72130470,399900.0,02072,2,2.5,1962
72130472,279999.0,01852,3,2.0,1698
72130477,84900.0,02301,2,1.5,1710
72130522,599900.0,02032,2,2.5,2105
72130532,399000.0,02128,1,1.0,918
72130618,169900.0,02601,2,1.5,1008
72130622,210000.0,01913,3,2.0,1493
72130634,899000.0,02109,2,1.5,1109
72130668,325000.0,02038,2,2.5,2642
72130737,325000.0,01960,2,2.0,1314
72130751,179900.0,01501,2,1.5,1160
72130800,109900.0,01604,2,1.0,893
72130833,199900.0,01510,2,2.5,2870
72130836,350000.0,01945,2,1.5,1217
72130852,339900.0,02135,1,1.0,578
72130854,399900.0,02128,2,1.0,783
72130860,254900.0,02330,2,2.5,1794
72130905,429900.0,02131,2,2.0,1576
72130907,789000.0,02445,2,2.0,1300
72130913,209900.0,02019,2,1.5,1482
72130915,565000.0,02145,2,1.5,1073
72130986,209000.0,02382,2,1.5,1156
72131002,849900.0,02144,4,2.5,1541
72131004,749900.0,02144,3,2.0,1183
72131023,715000.0,02445,2,2.0,1053
72131024,260722.0,02127,2,1.0,936
72131049,474900.0,01886,2,2.5,2102
72131076,690000.0,02135,3,2.0,2129
72131091,559000.0,02130,3,1.0,1111
72131124,319900.0,01879,2,2.5,2476
72131140,449000.0,01966,3,2.0,2070
72131145,975000.0,02445,3,3.0,1755
72131149,479900.0,01757,2,2.5,2235
72131152,234900.0,02190,2,2.0,1060
72131229,162000.0,02338,2,1.5,974
72131234,124900.0,02368,1,1.0,648
72131244,469900.0,02043,2,2.5,2350
72131256,575000.0,02143,2,1.0,1052
72131268,189900.0,01864,1,1.0,800
72131283,1150000.0,02445,3,2.0,1817
72131290,324900.0,02151,2,1.5,1164
72131293,159900.0,01864,1,1.0,800
72131298,219900.0,01536,2,3.0,1700
72131304,279000.0,02639,2,2.0,1025
72131309,895000.0,02139,2,2.5,1500
72131312,679000.0,02215,2,1.0,1048
72131324,325000.0,02150,1,1.0,940
72131346,389900.0,01867,3,1.0,1330
72131348,320000.0,01719,2,2.0,1388
72131365,184900.0,02038,2,1.0,985
72131368,560000.0,02129,2,1.0,1013
72131375,749000.0,02138,3,1.0,1337
72131383,215000.0,02364,3,1.5,1240
72131403,475000.0,02150,2,2.0,1294
72131407,500000.0,02125,2,1.5,1008
72131432,154000.0,01702,2,1.0,909
72131455,509000.0,02451,2,2.0,1197
72131470,459000.0,02492,1,1.0,1100
72131481,224900.0,02054,3,1.5,1206
72131487,184900.0,01453,2,1.5,1700
72131493,179500.0,02375,1,1.0,642
72131494,345000.0,02021,2,1.5,1530
72131507,544900.0,01776,3,2.5,2422
72131517,475000.0,02453,3,2.0,2030
72131521,599900.0,02052,2,2.0,1878
72131525,749900.0,02130,3,2.0,2197
72131540,244900.0,01510,2,1.5,1451
72131570,264900.0,01569,2,2.0,1357
72131583,540000.0,02478,2,1.0,1379
72131590,569000.0,01867,2,2.0,1542
72131591,229900.0,01844,2,2.0,1145
72131615,294900.0,01721,3,2.0,1456
72131633,125000.0,02368,1,1.0,755
72131637,739000.0,02115,1,1.0,845
72131638,849900.0,02129,2,1.0,1088
72131681,539000.0,01890,2,2.5,1512
72131685,289900.0,01862,2,1.5,1044
72131691,689000.0,02476,4,2.0,1921
72131705,289900.0,02180,2,2.0,1050
72131716,215000.0,02301,3,1.5,1196
72131719,329000.0,01583,2,2.5,1881
72131730,225000.0,01852,2,1.5,1534
72131733,149500.0,01902,1,1.0,780
72131746,575000.0,02155,3,3.0,1626
72131775,529500.0,02180,2,2.5,2067
72131779,419000.0,02122,2,1.0,1065
72131780,359000.0,02122,2,1.0,900
72131819,399900.0,01867,2,2.0,1301
72131838,619000.0,02478,2,2.0,1196
72131874,304900.0,02169,2,1.5,1018
72131910,259900.0,02375,2,2.0,1020
72131935,419000.0,01886,3,2.5,2281
72131938,699900.0,02155,4,2.0,1936
72131939,239900.0,02375,2,1.5,1728
72131947,899000.0,02446,2,2.0,1586
72131950,475000.0,02130,2,2.0,1033
72131964,99900.0,03109,1,1.0,739
72131974,489000.0,02155,1,1.0,812
72131986,359000.0,01886,3,3.0,1935
72132024,120000.0,01560,3,1.0,868
72132033,552000.0,01748,2,2.5,2122
72132045,219000.0,02152,2,1.0,989
72132067,1480000.0,02446,3,2.0,2451
72132072,189900.0,01960,1,1.0,686
72132078,315000.0,02184,2,2.0,1044
72132089,500000.0,02472,3,1.0,1242
72132099,259900.0,01907,3,2.0,1092
72132102,115000.0,02720,2,1.0,1020
72132135,195000.0,01760,1,1.0,778
72132152,174897.0,01702,2,1.0,1052
72132155,239900.0,01826,2,1.5,1261
72132168,209900.0,02745,2,2.0,1042
72132205,709900.0,01776,3,3.5,3400
72132261,275000.0,01970,2,2.0,967
72132303,229900.0,01520,2,1.5,1606
72132309,484000.0,01833,2,2.5,2239
72132311,139900.0,01757,2,1.5,1045
72132312,169900.0,01930,2,1.0,714
72132370,129900.0,01331,3,2.0,802
72132391,139900.0,01609,1,1.0,1030
72132399,1349000.0,02118,2,2.0,1458
72132423,312000.0,01940,2,2.0,1195
72132464,199000.0,02067,2,1.0,871
72132487,126900.0,02301,1,1.0,960
72132490,399000.0,02169,1,1.0,877
72132492,469000.0,02169,2,2.0,982
72132494,479000.0,02169,2,2.0,994
72132498,569000.0,02169,2,2.0,1205
72132515,439900.0,02155,2,2.0,1224
72132525,460000.0,02150,2,2.0,1254
72132539,54900.0,34465,1,1.0,854
72132549,299900.0,02169,2,1.0,1028
72132559,599900.0,02108,1,1.0,574
72132560,225000.0,02375,1,1.5,1503
72132567,214900.0,01913,4,1.5,1298
72132591,254900.0,02148,1,1.0,886
72132603,275000.0,02375,2,2.0,2138
72132607,218900.0,01879,2,2.5,1514
72132628,204900.0,02760,2,1.5,1458
72132639,179900.0,02072,2,1.0,945
72132669,419999.0,02128,2,1.0,945
72132673,354900.0,02351,2,2.5,2140
72132703,399900.0,02036,2,2.5,2222
72132736,239000.0,01702,3,1.0,1361
72132800,199000.0,01913,3,2.0,1169
72132896,299900.0,01915,2,1.0,873
72132897,289900.0,01915,2,1.0,800
72132927,169500.0,01537,2,1.5,1218
72132932,639000.0,02066,3,3.0,2338
72132933,234900.0,01862,2,1.5,1138
72132941,359900.0,02134,1,1.0,561
72132981,414900.0,02769,3,2.0,2150
72133001,479000.0,02122,4,2.0,1645
72133017,449000.0,02127,1,1.0,574
72133022,249000.0,01844,2,2.0,1145
72133032,399900.0,01749,2,2.0,1719
72133113,520000.0,02032,2,2.5,1980
72133124,355000.0,03833,3,2.5,2338
72133125,534900.0,02131,4,3.0,1504
72133151,925000.0,02360,2,2.0,1906
72133203,500000.0,02150,2,2.0,1379
72133218,199000.0,02043,1,1.0,745
72133229,699000.0,02139,2,1.0,1229
72133249,129900.0,01830,1,1.0,743
72133250,309900.0,03087,2,2.5,2550
72133258,749900.0,02141,2,2.0,1622
72133273,327900.0,02703,3,2.5,1780
72133322,140000.0,01545,1,1.0,685
72133327,42000.0,01331,2,1.5,952
72133358,429000.0,02062,3,2.5,1775
72133362,459900.0,01886,2,3.5,2962
72133372,1300000.0,02467,3,3.5,2030
72133374,435000.0,02131,2,1.0,1313
72133392,234900.0,01606,2,2.5,1613
72133401,134900.0,02050,2,1.0,667
72133403,229900.0,02703,3,1.5,1173
72133407,299900.0,02476,1,1.0,637
72133410,259900.0,02324,2,1.5,1144
72133467,599000.0,02127,2,1.5,906
72133471,518000.0,02045,2,2.5,1900
72133474,339900.0,02155,1,1.0,836
72133475,129900.0,03060,1,1.0,715
72133496,499000.0,02446,2,1.0,634
72133526,825000.0,02215,2,1.5,875
72133556,114900.0,01550,2,1.5,1137
72133559,369900.0,02453,2,1.0,1171
72133581,324900.0,02149,3,2.0,1429
72133583,149900.0,01752,2,1.0,929
72133596,499000.0,02446,1,1.0,895
72133606,198500.0,01760,1,1.0,698
72133609,849000.0,02446,2,2.0,1210
72133620,799000.0,02118,2,1.5,1094
72133634,500000.0,02472,2,1.0,957
72133644,449000.0,02125,2,1.5,936
72133645,319900.0,01835,3,2.5,1651
72133651,589000.0,02169,2,2.0,1185
72133654,485000.0,02446,1,1.0,660
72133655,150000.0,01609,1,1.0,783
72133671,124900.0,01843,2,1.0,895
72133725,499000.0,02129,2,1.5,858
72133736,449901.0,02176,2,1.0,1044
72133743,489900.0,01581,3,3.0,2688
72133748,779900.0,02127,2,2.5,1338
72133764,629900.0,02127,1,1.5,818
72133769,699900.0,02421,2,2.5,1875
72133770,299000.0,02467,2,1.0,786
72133795,449901.0,02176,2,1.0,1044
72133800,552900.0,01915,2,2.0,1615
72133801,350000.0,01923,2,2.5,1700
72133810,230000.0,02072,2,1.5,1296
72133814,779000.0,02446,2,2.0,1162
72133838,495000.0,02472,4,2.5,2300
72133848,415000.0,02118,1,1.0,689
72133856,149900.0,02368,2,1.0,790
72133867,339900.0,01887,1,1.0,900
72133885,159900.0,02360,2,1.0,782
72133895,629000.0,02127,2,1.5,1026
72133910,495000.0,02115,0,1.0,407
72133911,529000.0,02115,0,1.0,407
72133912,539000.0,02115,0,1.0,407
72133925,274900.0,01863,2,1.5,1385
72133928,307900.0,01545,2,2.5,1590
72133944,235000.0,01832,3,1.5,1514
72133951,549000.0,02127,1,1.0,755
72133959,695000.0,01060,4,3.0,2432
72133962,683000.0,01545,2,2.5,3373
72133967,419900.0,01520,2,2.5,2893
72133978,489000.0,01845,3,2.5,2380
72134000,198900.0,01832,2,1.5,1260
72134002,1295000.0,02108,1,1.5,1209
72134034,319900.0,02148,2,1.5,1067
72134038,719900.0,02474,3,2.0,1843
72134041,609000.0,02129,2,1.5,1162
72134043,269900.0,02038,2,2.5,1645
72134061,375000.0,02130,2,1.0,970
72134068,985000.0,02458,5,2.5,2922
72134082,189900.0,02150,1,1.0,658
72134090,279900.0,01721,2,1.5,1466
72134092,320000.0,01752,2,2.0,1385
72134093,410000.0,01801,2,2.0,1309
72134110,499500.0,02127,2,1.0,855
72134122,719000.0,02467,2,2.0,1311
72134123,399617.0,02119,3,1.5,1465
72134127,1325000.0,02138,4,2.5,1904
72134149,575000.0,02138,1,1.0,770
72134191,529011.0,02035,2,2.5,2288
72134194,485000.0,02135,3,2.0,1056
72134204,329900.0,01950,2,2.0,1160
72134214,898000.0,02143,3,2.5,1570
72134215,515000.0,02127,2,1.0,776
72134218,888000.0,02143,3,2.5,1460
72134232,295000.0,01862,2,1.5,1044
72134258,499000.0,02113,1,1.0,550
72134262,165000.0,01520,3,1.5,1200
72134266,775000.0,02144,3,2.0,1251
72134299,324900.0,01851,2,1.5,1710
72134305,1329000.0,02118,2,2.5,1223
72134314,209900.0,02021,2,1.0,875
72134315,569000.0,01720,3,2.5,2261
72134325,345000.0,01960,2,1.5,1740
72134329,175000.0,01841,3,1.5,1487
72134332,409900.0,02766,3,2.5,2266
72134361,789000.0,02139,2,1.5,1325
72134362,1029000.0,02139,2,2.0,1875
72134367,1098000.0,02139,2,3.0,1989
72134382,985000.0,02138,2,2.0,1900
72134406,325000.0,02139,1,1.0,436
72134436,450000.0,02130,2,1.0,858
72134437,675000.0,02139,2,1.0,1035
72134446,234000.0,01730,2,1.0,704
72134451,149900.0,01001,2,1.5,1000
72134452,639000.0,02476,3,2.0,2498
72134513,384000.0,02127,1,1.0,598
72134516,599000.0,02127,2,2.5,1726
72134519,1289000.0,02461,4,3.5,2991
72134530,748800.0,02215,3,1.0,955
72134537,379900.0,02148,4,2.0,1300
72134566,325000.0,02474,2,1.0,996
72134579,260000.0,01970,2,1.0,1480
72134586,149900.0,02190,1,1.0,790
72134622,400000.0,02150,2,2.0,1145
72134623,409000.0,02129,1,1.0,465
72134637,659000.0,02464,3,2.5,2039
72134638,450000.0,02150,2,2.0,1251
72134647,400000.0,02150,2,2.0,1137
72134699,249000.0,02145,0,1.0,429
72134705,325000.0,02189,2,1.5,1092
72134714,299000.0,02132,2,1.0,726
72134715,379000.0,02180,2,2.0,1325
72134718,374900.0,01721,2,2.5,1963
72134730,1295000.0,02465,4,4.5,4100
72134731,349900.0,02132,1,1.0,832
72134736,1088000.0,02110,1,1.0,1321
72134749,324900.0,01952,2,2.5,1383
72134765,650000.0,02115,1,1.0,658
72134784,142500.0,01913,2,1.0,915
72134788,1190000.0,02116,1,1.5,1008
72134796,459000.0,02130,2,1.0,947
72134810,189900.0,01720,3,2.0,1165
72134815,219000.0,02062,2,1.0,765
72134828,139900.0,01453,2,1.5,1147
72134829,95000.0,01720,1,1.0,490
72134842,299900.0,01702,3,2.0,1445
72134843,1750000.0,02139,3,2.5,2708
72134849,579000.0,02478,2,1.0,1374
72134852,574900.0,02114,1,1.0,578
72134858,775000.0,02129,2,1.5,1242
72134871,199000.0,01864,1,1.0,800
72134872,399000.0,02169,1,1.0,778
72134873,419000.0,02169,1,1.0,850
72134875,449000.0,02169,1,1.0,900
72134880,559000.0,02118,2,1.0,612
72134897,469000.0,02170,2,2.5,1226
72134923,419900.0,01970,2,2.5,1484
72134933,309900.0,01721,2,2.5,1781
72134934,239000.0,01833,3,2.0,995
72134950,159900.0,02360,2,1.5,951
72134952,219900.0,01749,2,1.5,1111
72134985,299900.0,01824,3,2.5,1936
72135004,789900.0,02472,3,2.5,2164
72135008,2299000.0,02446,5,4.5,3518
72135015,220000.0,01749,2,2.0,910
72135031,499000.0,02129,2,1.0,677
72135042,179000.0,01905,2,1.0,739
72135043,819000.0,02129,3,2.0,1340
72135058,399900.0,02155,2,1.0,959
72135075,459900.0,02766,2,2.5,1913
72135087,789000.0,02420,3,3.5,2085
72135096,219000.0,02135,0,1.0,360
72135110,624000.0,02116,1,1.0,598
72135116,685000.0,02116,1,1.0,741
72135134,658000.0,02138,2,1.5,868
72135139,434500.0,02155,2,1.5,1005
72135179,449000.0,02453,2,1.0,1138
72135196,179900.0,01913,2,1.0,926
72135212,339000.0,01902,4,2.0,2600
72135214,289900.0,02351,2,2.0,1736
72135223,199900.0,01863,2,1.0,881
72135224,549000.0,02143,2,1.0,909
72135266,325000.0,02062,2,2.0,1043
72135267,399000.0,02186,2,1.0,1050
72135282,499900.0,02155,3,1.5,1321
72135283,305000.0,02171,2,2.0,1170
72135297,204900.0,01826,2,1.5,1200
72135300,274900.0,01863,2,1.5,1348
72135320,235000.0,01718,2,1.5,1650
72135336,475000.0,02451,3,2.5,1800
72135368,459000.0,02180,2,2.5,1881
72135410,699000.0,02445,2,2.0,1005
72135464,274900.0,01810,3,2.0,1163
72135465,239900.0,01879,2,1.5,1026
72135506,215000.0,02180,1,1.0,650
72135507,315000.0,02184,2,2.0,1092
72135557,339900.0,01845,2,2.5,1526
72135561,349900.0,01950,2,2.0,1049
72135589,415000.0,01748,2,2.5,2316
72135597,184900.0,01879,2,1.5,1332
72135603,354900.0,01721,2,2.5,1900
72135613,199900.0,01826,2,1.5,1185
72135631,229900.0,01907,2,2.0,1145
72135741,429999.0,02190,3,2.5,2340
72135761,439000.0,02186,2,1.5,981
72135868,359000.0,01966,3,3.0,1573
72135888,267000.0,01754,2,1.5,2232
72135897,399000.0,02186,2,1.0,1050
72135911,425000.0,02062,2,1.5,1854
72135966,849000.0,02445,3,2.0,1813
72135980,105000.0,01075,2,1.0,858
72135985,325000.0,01583,2,2.5,2128
72135990,199900.0,01851,2,1.5,1440
72135997,299000.0,02128,2,1.0,482
72136015,435000.0,02130,2,1.0,888
72136022,212000.0,02760,2,1.5,1458
72136037,949000.0,02129,3,2.5,2003
72136054,279900.0,01702,2,2.0,1295
72136061,419900.0,02038,2,2.5,1910
72136079,774900.0,02143,3,2.0,1360
72136101,589000.0,01970,3,2.5,2273
72136134,249000.0,01907,1,1.5,1071
72136164,369000.0,02351,3,3.0,1769
72136192,124900.0,02301,1,1.0,960
72136193,3900000.0,02111,3,3.5,2707
72136219,304900.0,01952,2,1.5,1500
72136226,255000.0,02766,2,1.5,1340
72136278,78900.0,01040,1,1.0,644
72136302,289500.0,02135,1,1.0,544
72136318,139999.0,01852,1,1.0,678
72136345,139900.0,01570,2,2.0,1299
72136380,100000.0,01040,2,1.0,738
72136383,379000.0,01867,1,1.0,1030
72136410,550000.0,02050,2,2.5,2315
72136454,549000.0,02464,2,2.0,1254
72136459,699000.0,02118,1,1.0,697
72136463,300000.0,02171,1,1.0,765
72136494,199900.0,01749,2,2.0,880
72136550,899900.0,02110,2,2.0,1042
72136557,399000.0,02155,3,1.0,1004
72136566,127500.0,02780,2,1.5,858
72136583,344900.0,01095,3,2.5,2436
72136588,229900.0,02072,2,2.0,1250
72136636,2100000.0,02445,5,3.5,3400
72136637,839900.0,02116,2,1.0,1100
72136643,469900.0,02171,2,2.0,1310
72136645,1149000.0,02446,3,2.0,1514
72136683,735000.0,02118,1,1.0,744
72136692,249900.0,01749,2,1.5,1360
72136716,129900.0,01845,1,1.0,616
72136723,1365000.0,02114,2,2.5,1375
72136728,339000.0,02169,2,1.5,1026
72136730,769000.0,02210,1,1.0,1217
72136761,234900.0,02151,1,1.0,640
72136810,1550000.0,02445,4,3.5,3357
72136827,289900.0,03826,2,2.5,1711
72136837,549000.0,02128,3,2.5,1699
72136847,180000.0,01930,2,1.0,821
72136854,1275000.0,02446,4,2.5,2113
72136860,129900.0,01913,2,1.0,751
72136867,445000.0,02128,2,2.0,870
72136906,354900.0,02072,2,2.0,1288
72136916,299900.0,03038,3,2.5,2056
72136926,1199000.0,02144,4,3.5,2703
72136928,579000.0,02445,2,1.0,987
72136937,129900.0,01832,3,1.5,1433
72136961,459000.0,02127,1,1.5,556
72136982,230000.0,02341,2,1.5,1206
72136993,94900.0,01075,2,1.5,1216
72137036,450000.0,02130,2,1.0,900
72137053,1249000.0,02446,3,3.0,2280
72137081,149900.0,02360,2,1.5,951
72137087,639900.0,02472,3,2.5,1923
72137093,689000.0,02445,2,1.5,953
72137100,799000.0,02127,1,1.0,1100
72137101,675000.0,02152,2,2.5,1809
72137111,272000.0,01960,2,2.0,1199
72137143,259900.0,02169,1,2.0,670
72137156,514500.0,02176,3,2.0,1358
72137175,579000.0,02130,3,2.0,1310
72137185,419000.0,02125,1,1.0,786
72137187,519000.0,02127,3,1.0,1010
72137189,339500.0,02135,1,1.0,521
72137191,1099900.0,02116,2,2.0,1172
72137200,599000.0,02129,2,1.0,766
72137241,350000.0,02150,1,1.0,1015
72137243,199000.0,01970,2,1.0,1112
72137267,500000.0,02132,4,1.0,1790
72137270,599000.0,02127,2,2.0,1044
72137292,575000.0,02127,1,1.0,590
72137297,235000.0,02072,2,2.0,1250
72137303,289500.0,01845,2,2.0,1245
72137306,519999.0,02122,2,2.0,1154
72137316,589000.0,02122,2,2.5,1768
72137317,279900.0,02150,2,1.5,1078
72137328,251500.0,02184,1,1.0,821
72137333,399000.0,02128,2,1.0,733
72137337,82000.0,01013,2,1.0,675
72137352,535000.0,02139,2,1.0,798
72137367,365900.0,01462,2,2.5,1644
72137368,299900.0,02148,3,2.0,1243
72137376,899000.0,02140,2,2.0,1199
72137387,184700.0,01833,2,1.0,657
72137389,220000.0,02184,2,1.5,1277
72137391,106000.0,01749,1,1.0,535
72137396,1200000.0,02129,3,2.0,1831
72137402,549900.0,02453,4,2.5,2050
72137403,649000.0,02118,1,1.0,690
72137410,189900.0,02703,2,1.5,1104
72137413,369900.0,02124,2,1.5,1165
72137432,269000.0,02124,1,1.0,661
72137434,269900.0,01970,3,1.0,938
72137444,149900.0,03060,2,1.5,1208
72137446,232500.0,03051,2,1.5,1760
72137469,369000.0,02453,1,2.5,744
72137500,550000.0,02458,3,1.0,1182
72137503,319900.0,02148,2,1.5,1067
72137514,459999.0,02129,1,1.0,694
72137518,244900.0,02148,1,1.0,733
72137524,995000.0,02116,2,1.0,1130
72137527,439000.0,02122,2,2.0,1157
72137547,849000.0,02143,3,2.0,1608
72137553,600000.0,01950,3,3.5,2000
72137555,409900.0,02155,3,2.0,1185
72137581,215000.0,01880,1,1.0,710
72137596,529000.0,02118,2,1.0,595
72137601,589000.0,02127,2,1.0,1088
72137614,449000.0,02445,1,1.0,767
72137618,539900.0,01590,3,2.5,3200
72137623,525000.0,02118,1,1.0,557
72137624,339000.0,02476,2,1.0,762
72137640,799000.0,02111,2,1.0,1080
72137664,878000.0,02143,3,3.0,2383
72137667,948000.0,02143,3,3.0,2167
72137671,179900.0,02026,2,1.0,720
72137681,445000.0,02127,2,1.0,772
72137683,214900.0,01845,1,1.5,885
72137695,207000.0,02150,1,1.0,710
72137714,325000.0,01718,3,2.5,1973
72137747,239000.0,02038,2,2.0,988
72137750,425000.0,02127,1,1.0,570
72137753,650000.0,02144,2,2.0,1000
72137786,799000.0,02116,1,1.0,856
72137801,298000.0,02045,2,1.5,1051
72137817,645000.0,02472,3,2.5,1510
72137825,242000.0,02148,1,1.0,740
72137832,629000.0,02141,1,1.0,890
72137833,279900.0,01832,2,2.5,1500
72137850,128000.0,01129,2,1.5,1008
72137873,789900.0,01760,3,2.5,2460
72137876,629900.0,02118,2,1.0,840
72137880,329900.0,01960,3,2.5,1300
72137889,174900.0,01701,1,1.0,698
72137891,549000.0,02155,2,2.5,1526
72137923,329900.0,02169,2,1.5,1400
72137933,789000.0,02116,1,1.0,765
72137937,1225000.0,02118,2,2.0,1176
72137945,475000.0,02141,1,1.0,642
72137958,219000.0,01970,2,1.0,874
72137963,289000.0,02189,2,1.5,1342
72137968,350000.0,02135,1,1.0,556
72138016,935000.0,02494,4,2.5,3497
72138031,589000.0,02134,2,2.0,1014
72138032,765000.0,01810,3,3.5,3418
72138035,319900.0,02452,2,1.0,700
72138070,485000.0,02657,2,1.5,1440
72138076,925000.0,02116,2,1.0,917
72138083,439000.0,02118,1,1.0,623
72138089,579000.0,02129,2,2.0,1039
72138094,699900.0,02144,2,3.0,1642
72138095,499900.0,02144,2,1.0,800
72138117,425000.0,02135,2,1.0,821
72138166,695000.0,02113,2,1.0,940
72138186,315000.0,02021,2,2.0,1241
72138188,399900.0,01801,3,1.5,1944
72138190,169900.0,01902,1,1.0,668
72138192,395000.0,02135,1,1.0,588
72138199,359900.0,02452,2,1.0,700
72138207,650000.0,02139,2,2.0,785
72138221,1499000.0,02111,2,2.0,1166
72138279,399000.0,01721,2,2.5,2115
72138282,126900.0,01719,2,1.0,801
72138290,275000.0,01902,2,1.5,1160
72138297,229900.0,01845,1,1.5,895
72138312,379000.0,01886,2,2.0,1901
72138329,369000.0,02122,2,1.0,960
72138333,229900.0,01876,2,1.0,1009
72138353,274900.0,01970,2,2.0,1682
72138361,285000.0,01907,2,2.0,1376
72138367,334900.0,02184,3,2.0,1244
72138379,360000.0,01970,3,2.0,1458
72138381,189900.0,02067,2,1.0,872
72138385,425000.0,02169,2,1.5,1828
72138387,315000.0,02150,1,1.0,877
72138403,699000.0,02476,3,2.0,1517
72138407,462000.0,01801,2,2.5,1542
72138417,1099900.0,02116,2,2.0,1205
72138419,429900.0,02452,2,1.0,1000
72138434,259000.0,02093,2,2.5,1594
72138440,249900.0,02190,2,2.0,1236
72138445,146900.0,02301,2,1.0,890
72138458,639000.0,02467,2,2.0,1150
72138459,229900.0,02451,1,1.0,551
72138485,329900.0,02360,2,3.0,2032
72138504,575000.0,02115,1,1.0,555
72138512,219000.0,02019,2,1.5,1370
72138538,314900.0,02324,2,2.5,1390
72138546,675000.0,01760,3,2.0,1884
72138588,628998.0,02111,2,2.0,884
72138589,249000.0,02184,2,1.0,935
72138607,399888.0,01970,2,2.0,1578
72138617,479000.0,02360,2,2.0,1427
72138626,325000.0,02148,2,1.5,970
72138645,309900.0,02171,1,1.0,653
72138647,1100000.0,02129,2,2.0,1565
72138648,1100000.0,02129,2,2.0,1489
72138655,219000.0,02169,1,1.0,630
72138659,209900.0,01505,3,1.5,1242
72138673,279900.0,02169,1,1.0,665
72138679,379900.0,01876,2,1.5,1488
72138698,195000.0,01930,2,1.5,1111
72138699,209000.0,01752,3,2.0,1409
72138702,78900.0,01610,3,1.0,1316
72138741,259000.0,01930,2,1.5,1313
72138749,259900.0,01527,3,2.5,1455
72138754,219000.0,02021,2,1.0,865
72138768,95000.0,02720,3,1.0,1002
72138769,264900.0,01810,1,1.0,776
72138818,389900.0,02476,1,1.0,943
72138832,239900.0,01860,2,1.5,1396
72138853,525900.0,01864,3,2.5,2481
72138972,139900.0,01844,2,1.0,798
72138973,249000.0,01721,2,2.0,1166
72139015,199900.0,01854,2,1.5,1218
72139056,229900.0,02359,2,1.5,1442
72139061,364900.0,01970,3,2.0,1480
72139073,399900.0,01970,3,2.5,1800
72139080,799000.0,02118,3,2.0,1199
72139100,285000.0,03811,2,2.5,1813
72139106,259900.0,02356,1,1.5,1634
